touchpoint_id,customer_id,campaign_id,channel,is_paid,touchpoint_date,interaction_type
3729,588,4,Organic,1,2024-02-14 21:00:00.000,Impression
3730,588,4,Organic,1,2024-02-18 13:00:00.000,Impression
3731,588,3,Email,1,2024-02-22 04:00:00.000,Email Open
3732,588,4,Organic,1,2024-02-22 19:00:00.000,Impression
3733,588,4,Organic,1,2024-02-23 11:00:00.000,Impression
3734,588,2,Google Ads,1,2024-03-02 03:00:00.000,Click
3735,588,4,Organic,1,2024-03-03 16:00:00.000,Impression
3736,588,3,Email,1,2024-03-03 21:00:00.000,Impression
3737,589,4,Organic,1,2024-01-02 13:00:00.000,Impression
3738,589,4,Organic,1,2024-01-03 23:00:00.000,Click
3739,589,4,Organic,1,2024-01-06 06:00:00.000,Impression
3740,589,2,Google Ads,1,2024-01-08 14:00:00.000,Impression
3741,589,5,Facebook,1,2024-01-09 19:00:00.000,Click
3742,589,2,Google Ads,1,2024-01-12 18:00:00.000,Email Open
3743,590,5,Facebook,1,2024-02-06 13:00:00.000,Impression
3744,590,4,Organic,1,2024-02-14 07:00:00.000,Click
3745,590,3,Email,1,2024-02-15 11:00:00.000,Impression
3746,591,3,Email,1,2024-02-11 12:00:00.000,Impression
3747,591,2,Google Ads,1,2024-02-13 12:00:00.000,Click
3748,591,1,Facebook,1,2024-02-28 06:00:00.000,Click
3749,591,3,Email,1,2024-03-02 02:00:00.000,Impression
3750,591,5,Facebook,1,2024-03-16 02:00:00.000,Impression
3751,591,3,Email,1,2024-03-19 03:00:00.000,Impression
3752,591,2,Google Ads,1,2024-03-21 07:00:00.000,Click
3753,591,5,Facebook,1,2024-03-28 21:00:00.000,Impression
3754,591,3,Email,1,2024-03-30 15:00:00.000,Impression
3755,591,2,Google Ads,1,2024-04-02 05:00:00.000,Email Open
3756,592,2,Google Ads,1,2024-02-05 16:00:00.000,Click
3757,592,2,Google Ads,1,2024-02-07 12:00:00.000,Click
3758,592,5,Facebook,1,2024-02-14 20:00:00.000,Impression
3759,592,5,Facebook,1,2024-02-17 03:00:00.000,Impression
3760,592,2,Google Ads,1,2024-02-20 02:00:00.000,Impression
3761,593,2,Google Ads,1,2024-01-26 18:00:00.000,Impression
3762,593,5,Facebook,1,2024-02-10 10:00:00.000,Impression
3763,593,4,Organic,1,2024-02-10 14:00:00.000,Click
3764,593,5,Facebook,1,2024-02-13 03:00:00.000,Email Open
3765,593,2,Google Ads,1,2024-02-14 17:00:00.000,Click
3766,593,1,Facebook,1,2024-02-15 12:00:00.000,Click
3767,593,1,Facebook,1,2024-02-17 09:00:00.000,Click
3768,593,3,Email,1,2024-02-20 22:00:00.000,Click
3769,593,4,Organic,1,2024-02-24 18:00:00.000,Click
3770,594,3,Email,1,2024-02-04 10:00:00.000,Impression
3771,594,5,Facebook,1,2024-02-05 03:00:00.000,Click
3772,594,3,Email,1,2024-02-07 05:00:00.000,Impression
3773,594,3,Email,1,2024-02-09 22:00:00.000,Impression
3774,594,4,Organic,1,2024-02-12 20:00:00.000,Impression
3775,594,3,Email,1,2024-02-15 12:00:00.000,Impression
3776,594,5,Facebook,1,2024-02-17 16:00:00.000,Impression
3777,594,4,Organic,1,2024-02-18 10:00:00.000,Impression
3778,594,5,Facebook,1,2024-03-04 07:00:00.000,Click
3779,594,1,Facebook,1,2024-03-07 00:00:00.000,Email Open
3780,595,4,Organic,1,2024-01-20 00:00:00.000,Email Open
3781,595,1,Facebook,1,2024-01-21 19:00:00.000,Impression
3782,595,4,Organic,1,2024-01-24 02:00:00.000,Impression
3783,595,2,Google Ads,1,2024-01-24 19:00:00.000,Impression
3784,595,4,Organic,1,2024-01-28 16:00:00.000,Click
3785,596,4,Organic,1,2024-01-08 19:00:00.000,Email Open
3786,596,4,Organic,1,2024-01-09 06:00:00.000,Click
3787,596,1,Facebook,1,2024-01-11 05:00:00.000,Click
3788,596,5,Facebook,1,2024-01-14 11:00:00.000,Impression
3789,596,3,Email,1,2024-01-17 08:00:00.000,Click
3790,596,5,Facebook,1,2024-01-17 12:00:00.000,Click
3791,596,2,Google Ads,1,2024-01-21 11:00:00.000,Click
3792,596,3,Email,1,2024-01-22 12:00:00.000,Email Open
3793,597,1,Facebook,1,2024-01-23 20:00:00.000,Email Open
3794,597,1,Facebook,1,2024-02-07 06:00:00.000,Impression
3795,597,3,Email,1,2024-02-21 09:00:00.000,Click
3796,597,1,Facebook,1,2024-02-25 04:00:00.000,Impression
3797,597,4,Organic,1,2024-02-26 18:00:00.000,Click
3798,597,3,Email,1,2024-02-27 14:00:00.000,Impression
3799,597,4,Organic,1,2024-02-29 22:00:00.000,Impression
3800,597,4,Organic,1,2024-03-02 05:00:00.000,Email Open
3801,597,4,Organic,1,2024-03-09 07:00:00.000,Email Open
3802,597,2,Google Ads,1,2024-03-11 22:00:00.000,Impression
3803,598,3,Email,1,2024-02-29 22:00:00.000,Impression
3804,598,3,Email,1,2024-03-03 15:00:00.000,Click
3805,598,2,Google Ads,1,2024-03-03 17:00:00.000,Email Open
3806,598,1,Facebook,1,2024-03-07 13:00:00.000,Impression
3807,598,4,Organic,1,2024-03-09 01:00:00.000,Impression
3808,599,3,Email,1,2024-03-04 09:00:00.000,Click
3809,599,2,Google Ads,1,2024-03-07 21:00:00.000,Impression
3810,599,3,Email,1,2024-03-10 08:00:00.000,Email Open
3811,599,5,Facebook,1,2024-03-13 07:00:00.000,Impression
3812,599,2,Google Ads,1,2024-03-13 07:00:00.000,Impression
3813,599,5,Facebook,1,2024-03-16 19:00:00.000,Click
3814,599,3,Email,1,2024-03-17 04:00:00.000,Impression
3815,599,3,Email,1,2024-03-25 02:00:00.000,Click
3816,599,1,Facebook,1,2024-04-01 11:00:00.000,Impression
3817,599,4,Organic,1,2024-04-04 15:00:00.000,Click
3818,600,5,Facebook,1,2024-03-09 23:00:00.000,Click
3819,600,4,Organic,1,2024-03-10 16:00:00.000,Impression
3820,600,3,Email,1,2024-03-13 11:00:00.000,Impression
3821,600,5,Facebook,1,2024-03-27 11:00:00.000,Click
3822,600,1,Facebook,1,2024-04-10 19:00:00.000,Impression
3823,600,1,Facebook,1,2024-04-17 23:00:00.000,Impression
3824,600,1,Facebook,1,2024-04-20 00:00:00.000,Click
3825,600,5,Facebook,1,2024-05-04 17:00:00.000,Impression
3826,601,3,Email,1,2024-02-27 09:00:00.000,Impression
3827,601,2,Google Ads,1,2024-02-29 04:00:00.000,Impression
3828,601,4,Organic,1,2024-03-07 06:00:00.000,Click
3829,601,3,Email,1,2024-03-21 19:00:00.000,Click
3830,601,5,Facebook,1,2024-03-22 20:00:00.000,Impression
3831,601,2,Google Ads,1,2024-03-26 08:00:00.000,Impression
3832,601,4,Organic,1,2024-03-29 19:00:00.000,Impression
3833,601,2,Google Ads,1,2024-04-02 15:00:00.000,Click
3834,602,3,Email,1,2024-01-06 05:00:00.000,Impression
3835,602,3,Email,1,2024-01-09 11:00:00.000,Email Open
3836,602,4,Organic,1,2024-01-11 04:00:00.000,Impression
3837,602,2,Google Ads,1,2024-01-13 21:00:00.000,Impression
3838,602,5,Facebook,1,2024-01-17 04:00:00.000,Email Open
3839,602,5,Facebook,1,2024-01-19 03:00:00.000,Click
3840,602,2,Google Ads,1,2024-01-20 09:00:00.000,Impression
3841,602,4,Organic,1,2024-01-22 03:00:00.000,Impression
3842,603,4,Organic,1,2024-01-03 14:00:00.000,Impression
3843,603,3,Email,1,2024-01-05 15:00:00.000,Impression
3844,603,4,Organic,1,2024-01-09 08:00:00.000,Impression
3845,603,3,Email,1,2024-01-10 10:00:00.000,Email Open
3846,603,4,Organic,1,2024-01-11 23:00:00.000,Impression
3847,603,4,Organic,1,2024-01-11 23:00:00.000,Impression
3848,603,4,Organic,1,2024-01-12 18:00:00.000,Impression
3849,603,5,Facebook,1,2024-01-13 08:00:00.000,Click
3850,604,5,Facebook,1,2024-03-29 23:00:00.000,Email Open
3851,604,2,Google Ads,1,2024-03-30 22:00:00.000,Impression
3852,604,1,Facebook,1,2024-03-31 04:00:00.000,Email Open
3853,604,3,Email,1,2024-04-01 14:00:00.000,Click
3854,604,2,Google Ads,1,2024-04-15 18:00:00.000,Click
3855,604,5,Facebook,1,2024-04-15 22:00:00.000,Impression
3856,605,4,Organic,1,2024-03-16 12:00:00.000,Impression
3857,605,2,Google Ads,1,2024-03-19 16:00:00.000,Click
3858,605,3,Email,1,2024-03-20 17:00:00.000,Click
3859,606,1,Facebook,1,2024-02-17 21:00:00.000,Impression
3860,606,3,Email,1,2024-02-19 14:00:00.000,Impression
3861,606,2,Google Ads,1,2024-02-19 21:00:00.000,Impression
3862,607,3,Email,1,2024-02-02 13:00:00.000,Impression
3863,607,2,Google Ads,1,2024-02-04 05:00:00.000,Click
3864,607,5,Facebook,1,2024-02-05 05:00:00.000,Impression
3865,607,5,Facebook,1,2024-02-07 04:00:00.000,Impression
3866,607,3,Email,1,2024-02-11 00:00:00.000,Impression
3867,607,3,Email,1,2024-02-13 20:00:00.000,Click
3868,607,2,Google Ads,1,2024-02-21 07:00:00.000,Impression
3869,608,3,Email,1,2024-03-17 11:00:00.000,Click
3870,608,5,Facebook,1,2024-03-18 20:00:00.000,Click
3871,608,2,Google Ads,1,2024-03-20 03:00:00.000,Impression
3872,608,4,Organic,1,2024-03-27 11:00:00.000,Impression
3873,608,2,Google Ads,1,2024-03-28 18:00:00.000,Impression
3874,608,2,Google Ads,1,2024-03-31 12:00:00.000,Click
3875,608,4,Organic,1,2024-03-31 18:00:00.000,Impression
3876,608,5,Facebook,1,2024-04-03 03:00:00.000,Impression
3877,608,3,Email,1,2024-04-05 23:00:00.000,Email Open
3878,609,4,Organic,1,2024-02-05 10:00:00.000,Click
3879,609,4,Organic,1,2024-02-05 13:00:00.000,Impression
3880,609,2,Google Ads,1,2024-02-08 09:00:00.000,Impression
3881,609,1,Facebook,1,2024-02-09 16:00:00.000,Impression
3882,609,2,Google Ads,1,2024-02-13 12:00:00.000,Impression
3883,609,2,Google Ads,1,2024-02-15 03:00:00.000,Impression
3884,609,2,Google Ads,1,2024-02-16 01:00:00.000,Email Open
3885,610,2,Google Ads,1,2024-01-04 08:00:00.000,Impression
3886,610,4,Organic,1,2024-01-04 17:00:00.000,Impression
3887,610,4,Organic,1,2024-01-06 07:00:00.000,Impression
3888,610,2,Google Ads,1,2024-01-07 11:00:00.000,Click
3889,610,2,Google Ads,1,2024-01-08 23:00:00.000,Impression
3890,611,1,Facebook,1,2024-01-30 21:00:00.000,Impression
3891,611,3,Email,1,2024-02-01 09:00:00.000,Impression
3892,611,5,Facebook,1,2024-02-03 06:00:00.000,Click
3893,611,3,Email,1,2024-02-05 12:00:00.000,Click
3894,611,1,Facebook,1,2024-02-06 00:00:00.000,Impression
3895,611,5,Facebook,1,2024-02-09 00:00:00.000,Click
3896,611,3,Email,1,2024-02-10 19:00:00.000,Click
3897,612,2,Google Ads,1,2024-02-04 21:00:00.000,Impression
3898,612,3,Email,1,2024-02-04 22:00:00.000,Click
3899,612,4,Organic,1,2024-02-19 11:00:00.000,Impression
3900,612,1,Facebook,1,2024-03-05 04:00:00.000,Impression
3901,612,1,Facebook,1,2024-03-19 22:00:00.000,Impression
3902,612,1,Facebook,1,2024-03-21 03:00:00.000,Impression
3903,612,4,Organic,1,2024-03-28 16:00:00.000,Impression
3904,612,1,Facebook,1,2024-03-30 17:00:00.000,Impression
3905,612,3,Email,1,2024-03-30 23:00:00.000,Impression
3906,613,5,Facebook,1,2024-01-29 18:00:00.000,Click
3907,613,2,Google Ads,1,2024-02-12 21:00:00.000,Impression
3908,613,1,Facebook,1,2024-02-14 12:00:00.000,Click
3909,614,4,Organic,1,2024-04-11 09:00:00.000,Impression
3910,614,5,Facebook,1,2024-04-26 02:00:00.000,Impression
3911,614,4,Organic,1,2024-04-26 19:00:00.000,Impression
3912,615,2,Google Ads,1,2024-02-04 11:00:00.000,Click
3913,615,1,Facebook,1,2024-02-04 13:00:00.000,Impression
3914,615,3,Email,1,2024-02-06 22:00:00.000,Click
3915,615,4,Organic,1,2024-02-08 16:00:00.000,Impression
3916,615,1,Facebook,1,2024-02-09 03:00:00.000,Impression
3917,615,1,Facebook,1,2024-02-10 13:00:00.000,Impression
3918,615,1,Facebook,1,2024-02-14 10:00:00.000,Impression
3919,615,2,Google Ads,1,2024-02-15 21:00:00.000,Impression
3920,615,2,Google Ads,1,2024-02-19 20:00:00.000,Impression
3921,615,2,Google Ads,1,2024-02-22 05:00:00.000,Email Open
3922,616,3,Email,1,2024-03-04 00:00:00.000,Impression
3923,616,3,Email,1,2024-03-06 23:00:00.000,Impression
3924,616,2,Google Ads,1,2024-03-21 11:00:00.000,Impression
3925,616,2,Google Ads,1,2024-03-23 15:00:00.000,Click
3926,616,4,Organic,1,2024-03-23 19:00:00.000,Impression
3927,616,3,Email,1,2024-03-27 07:00:00.000,Impression
3928,617,5,Facebook,1,2024-01-06 07:00:00.000,Impression
3929,617,2,Google Ads,1,2024-01-20 20:00:00.000,Impression
3930,617,1,Facebook,1,2024-01-24 10:00:00.000,Impression
3931,617,4,Organic,1,2024-01-26 23:00:00.000,Click
3932,617,4,Organic,1,2024-02-10 02:00:00.000,Impression
3933,617,2,Google Ads,1,2024-02-10 15:00:00.000,Impression
3934,617,2,Google Ads,1,2024-02-11 02:00:00.000,Impression
3935,618,2,Google Ads,1,2024-01-22 04:00:00.000,Email Open
3936,618,1,Facebook,1,2024-01-24 13:00:00.000,Impression
3937,618,3,Email,1,2024-01-25 06:00:00.000,Click
3938,618,1,Facebook,1,2024-01-25 17:00:00.000,Email Open
3939,618,3,Email,1,2024-01-26 17:00:00.000,Impression
3940,618,2,Google Ads,1,2024-01-30 07:00:00.000,Click
3941,618,5,Facebook,1,2024-02-01 11:00:00.000,Impression
3942,619,1,Facebook,1,2024-03-14 00:00:00.000,Click
3943,619,5,Facebook,1,2024-03-14 09:00:00.000,Email Open
3944,619,1,Facebook,1,2024-03-17 19:00:00.000,Click
3945,619,3,Email,1,2024-03-24 23:00:00.000,Email Open
3946,619,2,Google Ads,1,2024-03-26 14:00:00.000,Impression
3947,619,2,Google Ads,1,2024-04-02 18:00:00.000,Impression
3948,619,4,Organic,1,2024-04-05 11:00:00.000,Impression
3949,619,2,Google Ads,1,2024-04-06 22:00:00.000,Click
3950,619,2,Google Ads,1,2024-04-08 15:00:00.000,Click
3951,619,3,Email,1,2024-04-09 12:00:00.000,Impression
3952,620,3,Email,1,2024-03-24 17:00:00.000,Email Open
3953,620,3,Email,1,2024-03-28 11:00:00.000,Impression
3954,620,5,Facebook,1,2024-03-30 05:00:00.000,Click
3955,620,5,Facebook,1,2024-04-01 01:00:00.000,Impression
3956,620,4,Organic,1,2024-04-01 20:00:00.000,Impression
3957,620,3,Email,1,2024-04-05 08:00:00.000,Impression
3958,620,3,Email,1,2024-04-06 16:00:00.000,Click
3959,620,2,Google Ads,1,2024-04-07 02:00:00.000,Impression
3960,621,3,Email,1,2024-03-16 07:00:00.000,Impression
3961,621,3,Email,1,2024-03-20 02:00:00.000,Impression
3962,621,4,Organic,1,2024-03-21 17:00:00.000,Impression
3963,622,2,Google Ads,1,2024-04-10 05:00:00.000,Impression
3964,622,5,Facebook,1,2024-04-13 13:00:00.000,Click
3965,622,3,Email,1,2024-04-15 12:00:00.000,Impression
3966,622,5,Facebook,1,2024-04-23 07:00:00.000,Impression
3967,622,5,Facebook,1,2024-04-24 16:00:00.000,Impression
3968,623,2,Google Ads,1,2024-02-05 06:00:00.000,Click
3969,623,3,Email,1,2024-02-07 01:00:00.000,Impression
3970,623,3,Email,1,2024-02-08 03:00:00.000,Impression
3971,623,1,Facebook,1,2024-02-09 11:00:00.000,Click
3972,623,5,Facebook,1,2024-02-11 09:00:00.000,Impression
3973,623,2,Google Ads,1,2024-02-13 14:00:00.000,Impression
3974,623,2,Google Ads,1,2024-02-14 04:00:00.000,Impression
3975,623,4,Organic,1,2024-02-15 09:00:00.000,Click
3976,623,4,Organic,1,2024-02-17 09:00:00.000,Email Open
3977,623,2,Google Ads,1,2024-02-24 10:00:00.000,Click
3978,624,1,Facebook,1,2024-03-09 04:00:00.000,Click
3979,624,1,Facebook,1,2024-03-09 22:00:00.000,Impression
3980,624,3,Email,1,2024-03-12 13:00:00.000,Click
3981,624,5,Facebook,1,2024-03-13 09:00:00.000,Impression
3982,624,3,Email,1,2024-03-14 14:00:00.000,Click
3983,624,2,Google Ads,1,2024-03-18 12:00:00.000,Impression
3984,624,3,Email,1,2024-03-20 12:00:00.000,Impression
3985,624,3,Email,1,2024-03-21 23:00:00.000,Impression
3986,625,4,Organic,1,2024-02-15 07:00:00.000,Click
3987,625,3,Email,1,2024-02-15 16:00:00.000,Click
3988,625,5,Facebook,1,2024-02-18 19:00:00.000,Email Open
3989,625,4,Organic,1,2024-02-20 08:00:00.000,Impression
3990,625,4,Organic,1,2024-02-20 23:00:00.000,Impression
3991,625,5,Facebook,1,2024-02-24 04:00:00.000,Impression
3992,625,1,Facebook,1,2024-02-25 01:00:00.000,Impression
3993,625,5,Facebook,1,2024-02-26 22:00:00.000,Impression
3994,625,5,Facebook,1,2024-02-29 12:00:00.000,Click
3995,625,2,Google Ads,1,2024-03-03 01:00:00.000,Impression
3996,626,3,Email,1,2024-02-22 12:00:00.000,Impression
3997,626,5,Facebook,1,2024-03-07 14:00:00.000,Click
3998,626,1,Facebook,1,2024-03-09 20:00:00.000,Impression
3999,626,3,Email,1,2024-03-13 10:00:00.000,Impression
4000,627,4,Organic,1,2024-03-31 11:00:00.000,Click
4001,627,3,Email,1,2024-04-01 02:00:00.000,Impression
4002,627,4,Organic,1,2024-04-03 23:00:00.000,Impression
4003,627,2,Google Ads,1,2024-04-04 09:00:00.000,Impression
4004,627,5,Facebook,1,2024-04-04 17:00:00.000,Click
4005,628,1,Facebook,1,2024-03-03 11:00:00.000,Impression
4006,628,3,Email,1,2024-03-17 21:00:00.000,Email Open
4007,628,3,Email,1,2024-04-01 12:00:00.000,Impression
4008,628,4,Organic,1,2024-04-05 07:00:00.000,Impression
4009,628,4,Organic,1,2024-04-06 16:00:00.000,Impression
4010,628,3,Email,1,2024-04-14 10:00:00.000,Click
4011,629,2,Google Ads,1,2024-01-15 13:00:00.000,Click
4012,629,5,Facebook,1,2024-01-16 10:00:00.000,Click
4013,629,3,Email,1,2024-01-19 23:00:00.000,Impression
4014,629,3,Email,1,2024-01-21 09:00:00.000,Impression
4015,629,4,Organic,1,2024-01-23 06:00:00.000,Impression
4016,630,4,Organic,1,2024-01-25 15:00:00.000,Impression
4017,630,4,Organic,1,2024-01-27 06:00:00.000,Impression
4018,630,5,Facebook,1,2024-02-03 15:00:00.000,Impression
4019,630,2,Google Ads,1,2024-02-05 10:00:00.000,Impression
4020,630,2,Google Ads,1,2024-02-07 14:00:00.000,Impression
4021,630,5,Facebook,1,2024-02-10 18:00:00.000,Impression
4022,631,2,Google Ads,1,2024-02-27 07:00:00.000,Impression
4023,631,2,Google Ads,1,2024-02-27 11:00:00.000,Click
4024,631,3,Email,1,2024-03-06 10:00:00.000,Impression
4025,631,2,Google Ads,1,2024-03-14 03:00:00.000,Email Open
4026,631,4,Organic,1,2024-03-15 17:00:00.000,Email Open
4027,631,4,Organic,1,2024-03-18 15:00:00.000,Click
4028,632,4,Organic,1,2024-01-04 09:00:00.000,Impression
4029,632,1,Facebook,1,2024-01-18 22:00:00.000,Impression
4030,632,3,Email,1,2024-01-19 06:00:00.000,Email Open
4031,632,1,Facebook,1,2024-02-02 17:00:00.000,Impression
4032,632,2,Google Ads,1,2024-02-10 02:00:00.000,Impression
4033,632,3,Email,1,2024-02-18 00:00:00.000,Impression
4034,632,3,Email,1,2024-02-18 16:00:00.000,Impression
4035,633,3,Email,1,2024-02-14 06:00:00.000,Impression
4036,633,2,Google Ads,1,2024-02-17 14:00:00.000,Impression
4037,633,1,Facebook,1,2024-02-19 06:00:00.000,Impression
4038,633,4,Organic,1,2024-02-21 09:00:00.000,Impression
4039,633,4,Organic,1,2024-02-23 00:00:00.000,Impression
4040,633,1,Facebook,1,2024-03-08 19:00:00.000,Click
4041,633,5,Facebook,1,2024-03-12 16:00:00.000,Click
4042,633,2,Google Ads,1,2024-03-15 09:00:00.000,Click
4043,634,4,Organic,1,2024-02-19 18:00:00.000,Impression
4044,634,2,Google Ads,1,2024-02-22 16:00:00.000,Impression
4045,634,3,Email,1,2024-02-22 17:00:00.000,Impression
4046,634,3,Email,1,2024-03-07 23:00:00.000,Impression
4047,634,3,Email,1,2024-03-10 01:00:00.000,Impression
4048,634,3,Email,1,2024-03-13 18:00:00.000,Impression
4049,634,2,Google Ads,1,2024-03-15 01:00:00.000,Impression
4050,634,5,Facebook,1,2024-03-16 05:00:00.000,Email Open
4051,634,1,Facebook,1,2024-03-19 15:00:00.000,Click
4052,635,1,Facebook,1,2024-03-11 06:00:00.000,Click
4053,635,4,Organic,1,2024-03-12 11:00:00.000,Impression
4054,635,2,Google Ads,1,2024-03-14 05:00:00.000,Impression
4055,635,1,Facebook,1,2024-03-17 04:00:00.000,Impression
4056,635,3,Email,1,2024-03-24 15:00:00.000,Impression
4057,635,4,Organic,1,2024-03-26 08:00:00.000,Email Open
4058,636,2,Google Ads,1,2024-01-04 22:00:00.000,Click
4059,636,1,Facebook,1,2024-01-07 21:00:00.000,Click
4060,636,3,Email,1,2024-01-10 01:00:00.000,Click
4061,636,4,Organic,1,2024-01-12 17:00:00.000,Impression
4062,636,4,Organic,1,2024-01-14 17:00:00.000,Impression
4063,636,3,Email,1,2024-01-14 21:00:00.000,Impression
4064,637,3,Email,1,2024-02-21 22:00:00.000,Impression
4065,637,4,Organic,1,2024-02-24 20:00:00.000,Click
4066,637,5,Facebook,1,2024-02-27 11:00:00.000,Click
4067,637,2,Google Ads,1,2024-02-28 23:00:00.000,Impression
4068,637,3,Email,1,2024-02-29 18:00:00.000,Impression
4069,637,3,Email,1,2024-03-02 03:00:00.000,Impression
4070,637,5,Facebook,1,2024-03-05 07:00:00.000,Email Open
4071,637,3,Email,1,2024-03-19 19:00:00.000,Impression
4072,637,4,Organic,1,2024-03-22 01:00:00.000,Impression
4073,637,3,Email,1,2024-03-22 03:00:00.000,Email Open
4074,638,3,Email,1,2024-03-30 03:00:00.000,Click
4075,638,3,Email,1,2024-04-01 05:00:00.000,Click
4076,638,4,Organic,1,2024-04-01 07:00:00.000,Impression
4077,638,2,Google Ads,1,2024-04-01 08:00:00.000,Impression
4078,638,3,Email,1,2024-04-03 14:00:00.000,Email Open
4079,638,2,Google Ads,1,2024-04-06 07:00:00.000,Impression
4080,639,2,Google Ads,1,2024-03-03 18:00:00.000,Click
4081,639,2,Google Ads,1,2024-03-05 16:00:00.000,Email Open
4082,639,3,Email,1,2024-03-07 01:00:00.000,Click
4083,639,5,Facebook,1,2024-03-07 07:00:00.000,Click
4084,639,2,Google Ads,1,2024-03-14 20:00:00.000,Click
4085,640,2,Google Ads,1,2024-03-04 01:00:00.000,Impression
4086,640,3,Email,1,2024-03-07 03:00:00.000,Click
4087,640,5,Facebook,1,2024-03-08 21:00:00.000,Impression
4088,640,5,Facebook,1,2024-03-16 12:00:00.000,Email Open
4089,640,2,Google Ads,1,2024-03-17 13:00:00.000,Impression
4090,640,2,Google Ads,1,2024-03-19 09:00:00.000,Impression
4091,640,1,Facebook,1,2024-03-22 15:00:00.000,Email Open
4092,641,1,Facebook,1,2024-03-19 16:00:00.000,Click
4093,641,1,Facebook,1,2024-03-21 09:00:00.000,Impression
4094,641,3,Email,1,2024-04-04 16:00:00.000,Impression
4095,641,2,Google Ads,1,2024-04-07 11:00:00.000,Click
4096,642,4,Organic,1,2024-02-27 13:00:00.000,Impression
4097,642,1,Facebook,1,2024-03-01 05:00:00.000,Email Open
4098,642,5,Facebook,1,2024-03-04 18:00:00.000,Click
4099,642,3,Email,1,2024-03-12 12:00:00.000,Click
4100,643,2,Google Ads,1,2024-01-29 11:00:00.000,Impression
4101,643,2,Google Ads,1,2024-02-01 02:00:00.000,Click
4102,643,1,Facebook,1,2024-02-02 06:00:00.000,Click
4103,643,2,Google Ads,1,2024-02-02 19:00:00.000,Email Open
4104,644,5,Facebook,1,2024-01-15 22:00:00.000,Impression
4105,644,2,Google Ads,1,2024-01-23 02:00:00.000,Email Open
4106,644,3,Email,1,2024-01-24 18:00:00.000,Impression
4107,644,2,Google Ads,1,2024-01-28 14:00:00.000,Email Open
4108,644,2,Google Ads,1,2024-01-28 19:00:00.000,Impression
4109,644,1,Facebook,1,2024-01-30 17:00:00.000,Impression
4110,644,3,Email,1,2024-02-01 05:00:00.000,Impression
4111,644,5,Facebook,1,2024-02-16 00:00:00.000,Impression
4112,644,1,Facebook,1,2024-02-18 10:00:00.000,Impression
4113,644,4,Organic,1,2024-02-21 01:00:00.000,Impression
4114,645,5,Facebook,1,2024-01-18 11:00:00.000,Impression
4115,645,3,Email,1,2024-01-19 09:00:00.000,Click
4116,645,3,Email,1,2024-01-19 21:00:00.000,Impression
4117,645,2,Google Ads,1,2024-01-19 23:00:00.000,Click
4118,645,4,Organic,1,2024-01-21 01:00:00.000,Click
4119,645,4,Organic,1,2024-01-28 10:00:00.000,Impression
4120,646,4,Organic,1,2024-01-26 14:00:00.000,Click
4121,646,2,Google Ads,1,2024-02-10 10:00:00.000,Click
4122,646,1,Facebook,1,2024-02-12 10:00:00.000,Click
4123,646,1,Facebook,1,2024-02-13 06:00:00.000,Click
4124,646,5,Facebook,1,2024-02-15 02:00:00.000,Impression
4125,647,2,Google Ads,1,2024-04-06 05:00:00.000,Impression
4126,647,5,Facebook,1,2024-04-07 08:00:00.000,Impression
4127,647,2,Google Ads,1,2024-04-07 23:00:00.000,Email Open
4128,647,4,Organic,1,2024-04-15 04:00:00.000,Impression
4129,647,4,Organic,1,2024-04-18 22:00:00.000,Impression
4130,648,5,Facebook,1,2024-04-06 22:00:00.000,Impression
4131,648,2,Google Ads,1,2024-04-21 17:00:00.000,Click
4132,648,5,Facebook,1,2024-05-06 01:00:00.000,Impression
4133,648,2,Google Ads,1,2024-05-08 07:00:00.000,Impression
4134,648,2,Google Ads,1,2024-05-09 15:00:00.000,Impression
4135,648,4,Organic,1,2024-05-13 08:00:00.000,Impression
4136,648,3,Email,1,2024-05-20 14:00:00.000,Impression
4137,648,3,Email,1,2024-05-24 07:00:00.000,Click
4138,648,2,Google Ads,1,2024-06-08 03:00:00.000,Click
4139,648,5,Facebook,1,2024-06-15 18:00:00.000,Click
4140,649,3,Email,1,2024-03-01 16:00:00.000,Impression
4141,649,2,Google Ads,1,2024-03-09 05:00:00.000,Impression
4142,649,4,Organic,1,2024-03-17 04:00:00.000,Click
4143,649,3,Email,1,2024-03-17 04:00:00.000,Click
4144,649,1,Facebook,1,2024-03-19 03:00:00.000,Impression
4145,649,1,Facebook,1,2024-03-20 08:00:00.000,Impression
4146,649,2,Google Ads,1,2024-03-22 03:00:00.000,Click
4147,649,4,Organic,1,2024-03-24 02:00:00.000,Click
4148,649,3,Email,1,2024-03-26 10:00:00.000,Impression
4149,649,4,Organic,1,2024-04-09 12:00:00.000,Impression
4150,650,1,Facebook,1,2024-03-28 10:00:00.000,Email Open
4151,650,3,Email,1,2024-03-28 16:00:00.000,Click
4152,650,3,Email,1,2024-03-29 06:00:00.000,Click
4153,651,3,Email,1,2024-01-11 07:00:00.000,Impression
4154,651,2,Google Ads,1,2024-01-18 19:00:00.000,Click
4155,651,3,Email,1,2024-01-19 08:00:00.000,Email Open
4156,651,1,Facebook,1,2024-01-26 19:00:00.000,Impression
4157,652,1,Facebook,1,2024-02-08 13:00:00.000,Impression
4158,652,4,Organic,1,2024-02-09 15:00:00.000,Impression
4159,652,2,Google Ads,1,2024-02-11 12:00:00.000,Click
